sale_id,sku,size,sale_date,quantity_sold,retail_price,sale_price,sale_type
S-01956,30-30-000097-0-10,11.5,2024-02-18,1,140.00,140.00,full_price
S-01957,30-30-000097-0-10,12,2024-02-18,1,140.00,140.00,full_price
S-01958,30-30-000097-0-10,12,2024-05-04,1,140.00,140.00,full_price
S-01959,30-40-000098-0-10,8,2024-01-27,1,150.00,150.00,full_price
S-01960,30-40-000098-0-10,8,2024-04-05,1,150.00,150.00,full_price
S-01961,30-40-000098-0-10,8.5,2024-01-27,1,150.00,150.00,full_price
S-01962,30-40-000098-0-10,9,2024-01-27,1,150.00,150.00,full_price
S-01963,30-40-000098-0-10,9,2024-03-05,1,150.00,150.00,full_price
S-01964,30-40-000098-0-10,9,2024-04-01,1,150.00,150.00,full_price
S-01965,30-40-000098-0-10,9,2024-05-07,1,150.00,150.00,full_price
S-01966,30-40-000098-0-10,9.5,2024-01-27,1,150.00,150.00,full_price
S-01967,30-40-000098-0-10,9.5,2024-02-23,1,150.00,150.00,full_price
S-01968,30-40-000098-0-10,9.5,2024-03-08,1,150.00,150.00,full_price
S-01969,30-40-000098-0-10,9.5,2024-04-09,1,150.00,150.00,full_price
S-01970,30-40-000098-0-10,9.5,2024-05-05,1,150.00,150.00,full_price
S-01971,30-40-000098-0-10,9.5,2024-04-29,1,150.00,150.00,full_price
S-01972,30-40-000098-0-10,10,2024-01-27,1,150.00,150.00,full_price
S-01973,30-40-000098-0-10,10,2024-02-07,1,150.00,150.00,full_price
S-01974,30-40-000098-0-10,10,2024-02-19,1,150.00,150.00,full_price
S-01975,30-40-000098-0-10,10,2024-02-25,1,150.00,150.00,full_price
S-01976,30-40-000098-0-10,10,2024-03-11,1,150.00,150.00,full_price
S-01977,30-40-000098-0-10,10,2024-04-01,1,150.00,150.00,full_price
S-01978,30-40-000098-0-10,10,2024-04-17,1,150.00,150.00,full_price
S-01979,30-40-000098-0-10,10,2024-05-17,1,150.00,150.00,full_price
S-01980,30-40-000098-0-10,10,2024-05-10,1,150.00,150.00,full_price
S-01981,30-40-000098-0-10,10,2024-04-29,1,150.00,150.00,full_price
S-01982,30-40-000098-0-10,10,2024-06-30,1,150.00,150.00,full_price
S-01983,30-40-000098-0-10,10.5,2024-01-27,1,150.00,150.00,full_price
S-01984,30-40-000098-0-10,10.5,2024-02-10,1,150.00,150.00,full_price
S-01985,30-40-000098-0-10,10.5,2024-02-23,1,150.00,150.00,full_price
S-01986,30-40-000098-0-10,10.5,2024-02-27,1,150.00,150.00,full_price
S-01987,30-40-000098-0-10,10.5,2024-03-27,1,150.00,150.00,full_price
S-01988,30-40-000098-0-10,10.5,2024-04-01,1,150.00,150.00,full_price
S-01989,30-40-000098-0-10,10.5,2024-04-17,1,150.00,150.00,full_price
S-01990,30-40-000098-0-10,10.5,2024-04-13,1,150.00,150.00,full_price
S-01991,30-40-000098-0-10,10.5,2024-04-25,1,150.00,150.00,full_price
S-01992,30-40-000098-0-10,10.5,2024-04-25,1,150.00,150.00,full_price
S-01993,30-40-000098-0-10,10.5,2024-06-27,1,150.00,150.00,full_price
S-01994,30-40-000098-0-10,11,2024-01-27,1,150.00,150.00,full_price
S-01995,30-40-000098-0-10,11,2024-02-08,1,150.00,150.00,full_price
S-01996,30-40-000098-0-10,11,2024-02-22,1,150.00,150.00,full_price
S-01997,30-40-000098-0-10,11,2024-03-03,1,150.00,150.00,full_price
S-01998,30-40-000098-0-10,11,2024-03-28,1,150.00,150.00,full_price
S-01999,30-40-000098-0-10,11,2024-04-10,1,150.00,150.00,full_price
S-02000,30-40-000098-0-10,11,2024-05-11,1,150.00,150.00,full_price
S-02001,30-40-000098-0-10,11,2024-05-28,1,150.00,150.00,full_price
S-02002,30-40-000098-0-10,11,2024-06-01,1,150.00,150.00,full_price
S-02003,30-40-000098-0-10,11,2024-06-27,1,150.00,150.00,full_price
S-02004,30-40-000098-0-10,11.5,2024-01-27,1,150.00,150.00,full_price
S-02005,30-40-000098-0-10,11.5,2024-02-20,1,150.00,150.00,full_price
S-02006,30-40-000098-0-10,11.5,2024-03-21,1,150.00,150.00,full_price
S-02007,30-40-000098-0-10,11.5,2024-05-03,1,150.00,150.00,full_price
S-02008,30-40-000098-0-10,11.5,2024-05-16,1,150.00,150.00,full_price
S-02009,30-40-000098-0-10,12,2024-01-27,1,150.00,150.00,full_price
S-02010,30-40-000098-0-10,12,2024-02-29,1,150.00,150.00,full_price
S-02011,30-40-000098-0-10,12,2024-04-07,1,150.00,150.00,full_price
S-02012,30-40-000098-0-10,12,2024-04-25,1,150.00,150.00,full_price
S-02013,30-40-000098-0-10,13,2024-01-27,1,150.00,150.00,full_price
S-02014,30-40-000098-0-10,13,2024-04-04,1,150.00,150.00,full_price
S-02015,30-20-000099-0-10,8.5,2024-01-31,1,125.00,125.00,full_price
S-02016,30-20-000099-0-10,9,2024-01-31,1,125.00,125.00,full_price
S-02017,30-20-000099-0-10,9,2024-04-15,1,125.00,125.00,full_price
S-02018,30-20-000099-0-10,9.5,2024-01-31,1,125.00,125.00,full_price
S-02019,30-20-000099-0-10,9.5,2024-04-08,1,125.00,125.00,full_price
S-02020,30-20-000099-0-10,10,2024-01-31,1,125.00,125.00,full_price
S-02021,30-20-000099-0-10,10,2024-03-13,1,125.00,125.00,full_price
S-02022,30-20-000099-0-10,10,2024-03-28,1,125.00,125.00,full_price
S-02023,30-20-000099-0-10,10,2024-05-31,1,125.00,102.84,markdown
S-02024,30-20-000099-0-10,10.5,2024-01-31,1,125.00,125.00,full_price
S-02025,30-20-000099-0-10,10.5,2024-03-08,1,125.00,125.00,full_price
S-02026,30-20-000099-0-10,10.5,2024-04-09,1,125.00,125.00,full_price
S-02027,30-20-000099-0-10,10.5,2024-05-07,1,125.00,88.82,markdown
S-02028,30-20-000099-0-10,11,2024-01-31,1,125.00,125.00,full_price
S-02029,30-20-000099-0-10,11,2024-03-14,1,125.00,125.00,full_price
S-02030,30-20-000099-0-10,11,2024-04-19,1,125.00,125.00,full_price
S-02031,30-20-000099-0-10,11,2024-04-29,1,125.00,101.46,markdown
S-02032,30-20-000099-0-10,11.5,2024-01-31,1,125.00,125.00,full_price
S-02033,30-20-000099-0-10,11.5,2024-03-28,1,125.00,125.00,full_price
S-02034,30-20-000099-0-10,12,2024-01-31,1,125.00,125.00,full_price
S-02035,30-20-000099-0-10,12,2024-04-18,1,125.00,125.00,full_price
S-02036,30-50-000100-0-10,9,2024-03-31,1,120.00,120.00,full_price
S-02037,30-50-000100-0-10,9.5,2024-03-31,1,120.00,120.00,full_price
S-02038,30-50-000100-0-10,10,2024-03-31,1,120.00,120.00,full_price
S-02039,30-50-000100-0-10,10,2024-05-24,1,120.00,86.06,markdown
S-02040,30-50-000100-0-10,10.5,2024-03-31,1,120.00,120.00,full_price
S-02041,30-50-000100-0-10,10.5,2024-05-27,1,120.00,92.68,markdown
S-02042,30-50-000100-0-10,11,2024-03-31,1,120.00,120.00,full_price
S-02043,30-50-000100-0-10,11,2024-06-02,1,120.00,85.34,markdown
S-02044,30-50-000100-0-10,11.5,2024-03-31,1,120.00,120.00,full_price
S-02045,30-50-000100-0-10,12,2024-03-31,1,120.00,120.00,full_price
S-02046,30-50-000100-0-10,12,2024-06-13,1,120.00,101.22,markdown
S-02047,30-50-000100-0-10,13,2024-03-31,1,120.00,120.00,full_price
S-02048,30-25-000101-0-10,9,2024-01-06,1,100.00,100.00,full_price
S-02049,30-25-000101-0-10,9.5,2024-01-06,1,100.00,100.00,full_price
S-02050,30-25-000101-0-10,10,2024-01-06,1,100.00,100.00,full_price
S-02051,30-25-000101-0-10,10,2024-02-17,1,100.00,100.00,full_price
S-02052,30-25-000101-0-10,10,2024-04-27,1,100.00,100.00,full_price
S-02053,30-25-000101-0-10,10.5,2024-01-06,1,100.00,100.00,full_price
S-02054,30-25-000101-0-10,10.5,2024-02-16,1,100.00,100.00,full_price
S-02055,30-25-000101-0-10,10.5,2024-04-11,1,100.00,100.00,full_price
S-02056,30-25-000101-0-10,11,2024-01-06,1,100.00,100.00,full_price
S-02057,30-25-000101-0-10,11,2024-02-23,1,100.00,100.00,full_price
S-02058,30-25-000101-0-10,11,2024-03-27,1,100.00,100.00,full_price
S-02059,30-25-000101-0-10,11.5,2024-01-06,1,100.00,100.00,full_price
S-02060,30-25-000101-0-10,12,2024-01-06,1,100.00,100.00,full_price
S-02061,30-20-000102-0-10,9,2024-03-03,1,120.00,120.00,full_price
S-02062,30-20-000102-0-10,9.5,2024-03-03,1,120.00,120.00,full_price
S-02063,30-20-000102-0-10,9.5,2024-05-28,1,120.00,85.58,markdown
S-02064,30-20-000102-0-10,10,2024-03-03,1,120.00,120.00,full_price
S-02065,30-20-000102-0-10,10,2024-04-16,1,120.00,120.00,full_price
S-02066,30-20-000102-0-10,10,2024-05-17,1,120.00,87.45,markdown
S-02067,30-20-000102-0-10,10.5,2024-03-03,1,120.00,120.00,full_price
S-02068,30-20-000102-0-10,10.5,2024-04-13,1,120.00,120.00,full_price
S-02069,30-20-000102-0-10,10.5,2024-06-10,1,120.00,96.67,markdown
S-02070,30-20-000102-0-10,11,2024-03-03,1,120.00,120.00,full_price
S-02071,30-20-000102-0-10,11,2024-04-26,1,120.00,120.00,full_price
S-02072,30-20-000102-0-10,11,2024-06-28,1,120.00,84.97,markdown
S-02073,30-20-000102-0-10,11.5,2024-03-03,1,120.00,120.00,full_price
S-02074,30-20-000102-0-10,12,2024-03-03,1,120.00,120.00,full_price
S-02075,30-20-000102-0-10,14,2024-03-03,1,120.00,120.00,full_price
S-02076,30-50-000103-0-10,9,2024-01-23,1,160.00,160.00,full_price
S-02077,30-50-000103-0-10,9.5,2024-01-23,1,160.00,160.00,full_price
S-02078,30-50-000103-0-10,10,2024-01-23,1,160.00,160.00,full_price
S-02079,30-50-000103-0-10,10,2024-04-07,1,160.00,124.30,markdown
S-02080,30-50-000103-0-10,10.5,2024-01-23,1,160.00,160.00,full_price
S-02081,30-50-000103-0-10,10.5,2024-04-16,1,160.00,117.01,markdown
S-02082,30-50-000103-0-10,11,2024-01-23,1,160.00,160.00,full_price
S-02083,30-50-000103-0-10,11,2024-03-20,1,160.00,117.48,markdown
S-02084,30-50-000103-0-10,11.5,2024-01-23,1,160.00,160.00,full_price
S-02085,30-30-000104-0-10,9,2024-01-16,1,90.00,90.00,full_price
S-02086,30-30-000104-0-10,9.5,2024-01-16,1,90.00,90.00,full_price
S-02087,30-30-000104-0-10,10,2024-01-16,1,90.00,90.00,full_price
S-02088,30-30-000104-0-10,10.5,2024-01-16,1,90.00,90.00,full_price
S-02089,30-30-000104-0-10,11,2024-01-16,1,90.00,90.00,full_price
S-02090,30-30-000105-0-10,9,2024-02-07,1,165.00,165.00,full_price
S-02091,30-30-000105-0-10,9,2024-04-09,1,165.00,165.00,full_price
S-02092,30-30-000105-0-10,9.5,2024-02-07,1,165.00,165.00,full_price
S-02093,30-30-000105-0-10,9.5,2024-05-04,1,165.00,165.00,full_price
S-02094,30-30-000105-0-10,10,2024-02-07,1,165.00,165.00,full_price
S-02095,30-30-000105-0-10,10,2024-03-26,1,165.00,165.00,full_price
S-02096,30-30-000105-0-10,10,2024-05-15,1,165.00,165.00,full_price
S-02097,30-30-000105-0-10,10.5,2024-02-07,1,165.00,165.00,full_price
S-02098,30-30-000105-0-10,10.5,2024-04-05,1,165.00,165.00,full_price
S-02099,30-30-000105-0-10,10.5,2024-05-17,1,165.00,165.00,full_price
S-02100,30-30-000105-0-10,11,2024-02-07,1,165.00,165.00,full_price
S-02101,30-30-000105-0-10,11,2024-03-17,1,165.00,165.00,full_price
S-02102,30-30-000105-0-10,11,2024-05-29,1,165.00,165.00,full_price
S-02103,30-30-000105-0-10,11.5,2024-02-07,1,165.00,165.00,full_price
S-02104,30-30-000105-0-10,11.5,2024-04-22,1,165.00,165.00,full_price
S-02105,30-30-000105-0-10,12,2024-02-07,1,165.00,165.00,full_price
S-02106,30-30-000105-0-10,14,2024-02-07,1,165.00,165.00,full_price
S-02107,30-20-000106-0-10,9,2024-03-18,1,185.00,185.00,full_price
S-02108,30-20-000106-0-10,9.5,2024-03-18,1,185.00,185.00,full_price
S-02109,30-20-000106-0-10,10,2024-03-18,1,185.00,185.00,full_price
S-02110,30-20-000106-0-10,10,2024-05-12,1,185.00,130.06,markdown
S-02111,30-20-000106-0-10,10.5,2024-03-18,1,185.00,185.00,full_price
S-02112,30-20-000106-0-10,10.5,2024-05-21,1,185.00,155.75,markdown
S-02113,30-20-000106-0-10,11.5,2024-03-18,1,185.00,185.00,full_price
S-02114,30-20-000106-0-10,12,2024-03-18,1,185.00,185.00,full_price
S-02115,30-30-000107-0-10,8,2024-01-06,1,130.00,130.00,full_price
S-02116,30-30-000107-0-10,9,2024-01-06,1,130.00,130.00,full_price
S-02117,30-30-000107-0-10,9,2024-03-17,1,130.00,130.00,full_price
S-02118,30-30-000107-0-10,9.5,2024-01-06,1,130.00,130.00,full_price
S-02119,30-30-000107-0-10,9.5,2024-02-18,1,130.00,130.00,full_price
S-02120,30-30-000107-0-10,9.5,2024-03-29,1,130.00,130.00,full_price
S-02121,30-30-000107-0-10,10,2024-01-06,1,130.00,130.00,full_price
S-02122,30-30-000107-0-10,10,2024-02-07,1,130.00,130.00,full_price
S-02123,30-30-000107-0-10,10,2024-02-22,1,130.00,130.00,full_price
S-02124,30-30-000107-0-10,10,2024-03-22,1,130.00,130.00,full_price
S-02125,30-30-000107-0-10,10,2024-05-11,1,130.00,104.28,markdown
S-02126,30-30-000107-0-10,10.5,2024-01-06,1,130.00,130.00,full_price
S-02127,30-30-000107-0-10,10.5,2024-01-30,1,130.00,130.00,full_price
S-02128,30-30-000107-0-10,10.5,2024-03-02,1,130.00,130.00,full_price
S-02129,30-30-000107-0-10,10.5,2024-03-16,1,130.00,130.00,full_price
S-02130,30-30-000107-0-10,10.5,2024-04-30,1,130.00,109.77,markdown
S-02131,30-30-000107-0-10,11,2024-01-06,1,130.00,130.00,full_price
S-02132,30-30-000107-0-10,11,2024-02-18,1,130.00,130.00,full_price
S-02133,30-30-000107-0-10,11,2024-03-16,1,130.00,130.00,full_price
S-02134,30-30-000107-0-10,11,2024-04-06,1,130.00,106.00,markdown
S-02135,30-30-000107-0-10,11.5,2024-01-06,1,130.00,130.00,full_price
S-02136,30-30-000107-0-10,11.5,2024-04-01,1,130.00,130.00,full_price
S-02137,30-30-000107-0-10,12,2024-01-06,1,130.00,130.00,full_price
S-02138,30-30-000107-0-10,12,2024-03-20,1,130.00,130.00,full_price
S-02139,30-30-000107-0-10,13,2024-01-06,1,130.00,130.00,full_price
S-02140,30-30-000107-0-10,15,2024-01-06,1,130.00,130.00,full_price
S-02141,30-30-000108-0-10,7.5,2024-02-18,1,165.00,165.00,full_price
S-02142,30-30-000108-0-10,9,2024-02-18,1,165.00,165.00,full_price
S-02143,30-30-000108-0-10,9.5,2024-02-18,1,165.00,165.00,full_price
S-02144,30-30-000108-0-10,9.5,2024-04-17,1,165.00,165.00,full_price
S-02145,30-30-000108-0-10,10,2024-02-18,1,165.00,165.00,full_price
S-02146,30-30-000108-0-10,10,2024-03-23,1,165.00,165.00,full_price
S-02147,30-30-000108-0-10,10,2024-04-24,1,165.00,165.00,full_price
S-02148,30-30-000108-0-10,10,2024-05-25,1,165.00,135.37,markdown
S-02149,30-30-000108-0-10,10.5,2024-02-18,1,165.00,165.00,full_price
S-02150,30-30-000108-0-10,10.5,2024-03-19,1,165.00,165.00,full_price
S-02151,30-30-000108-0-10,10.5,2024-04-30,1,165.00,165.00,full_price
S-02152,30-30-000108-0-10,10.5,2024-06-15,1,165.00,117.28,markdown
S-02153,30-30-000108-0-10,11,2024-02-18,1,165.00,165.00,full_price
S-02154,30-30-000108-0-10,11,2024-03-25,1,165.00,165.00,full_price
S-02155,30-30-000108-0-10,11,2024-05-14,1,165.00,165.00,full_price
S-02156,30-30-000108-0-10,11,2024-05-31,1,165.00,118.08,markdown
S-02157,30-30-000108-0-10,11.5,2024-02-18,1,165.00,165.00,full_price
S-02158,30-30-000108-0-10,11.5,2024-04-20,1,165.00,165.00,full_price
S-02159,30-30-000108-0-10,12,2024-02-18,1,165.00,165.00,full_price
S-02160,30-30-000108-0-10,15,2024-02-18,1,165.00,165.00,full_price
S-02161,30-50-000109-0-10,10,2024-03-02,1,160.00,160.00,full_price
S-02162,30-50-000109-0-10,10,2024-05-16,1,160.00,123.23,markdown
S-02163,30-50-000109-0-10,10.5,2024-03-02,1,160.00,160.00,full_price
S-02164,30-50-000109-0-10,10.5,2024-04-29,1,160.00,113.39,markdown
S-02165,30-25-000110-0-10,8.5,2024-02-11,1,75.00,75.00,full_price
S-02166,30-25-000110-0-10,10,2024-02-11,1,75.00,75.00,full_price
S-02167,30-25-000110-0-10,10.5,2024-02-11,1,75.00,75.00,full_price
S-02168,30-25-000110-0-10,11,2024-02-11,1,75.00,75.00,full_price
S-02169,30-25-000110-0-10,12,2024-02-11,1,75.00,75.00,full_price
S-02170,30-40-000111-0-10,9.5,2024-01-24,1,120.00,120.00,full_price
S-02171,30-40-000111-0-10,10,2024-01-24,1,120.00,120.00,full_price
S-02172,30-40-000111-0-10,10,2024-03-25,1,120.00,101.79,markdown
S-02173,30-40-000111-0-10,10.5,2024-01-24,1,120.00,120.00,full_price
S-02174,30-40-000111-0-10,10.5,2024-03-29,1,120.00,94.63,markdown
S-02175,30-40-000111-0-10,11,2024-01-24,1,120.00,120.00,full_price
S-02176,30-40-000111-0-10,11.5,2024-01-24,1,120.00,120.00,full_price
S-02177,30-40-000112-0-10,8,2024-01-05,1,115.00,115.00,full_price
S-02178,30-40-000112-0-10,8.5,2024-01-05,1,115.00,115.00,full_price
S-02179,30-40-000112-0-10,9,2024-01-05,1,115.00,115.00,full_price
S-02180,30-40-000112-0-10,9,2024-02-13,1,115.00,115.00,full_price
S-02181,30-40-000112-0-10,9,2024-04-30,1,115.00,115.00,full_price
S-02182,30-40-000112-0-10,9.5,2024-01-05,1,115.00,115.00,full_price
S-02183,30-40-000112-0-10,9.5,2024-02-08,1,115.00,115.00,full_price
S-02184,30-40-000112-0-10,9.5,2024-03-12,1,115.00,115.00,full_price
S-02185,30-40-000112-0-10,9.5,2024-04-21,1,115.00,115.00,full_price
S-02186,30-40-000112-0-10,9.5,2024-05-11,1,115.00,115.00,full_price
S-02187,30-40-000112-0-10,10,2024-01-05,1,115.00,115.00,full_price
S-02188,30-40-000112-0-10,10,2024-01-23,1,115.00,115.00,full_price
S-02189,30-40-000112-0-10,10,2024-01-30,1,115.00,115.00,full_price
S-02190,30-40-000112-0-10,10,2024-02-24,1,115.00,115.00,full_price
S-02191,30-40-000112-0-10,10,2024-02-24,1,115.00,115.00,full_price
S-02192,30-40-000112-0-10,10,2024-04-12,1,115.00,115.00,full_price
S-02193,30-40-000112-0-10,10,2024-04-16,1,115.00,115.00,full_price
S-02194,30-40-000112-0-10,10,2024-05-08,1,115.00,115.00,full_price
S-02195,30-40-000112-0-10,10,2024-04-10,1,115.00,115.00,full_price
S-02196,30-40-000112-0-10,10.5,2024-01-05,1,115.00,115.00,full_price
S-02197,30-40-000112-0-10,10.5,2024-01-24,1,115.00,115.00,full_price
S-02198,30-40-000112-0-10,10.5,2024-02-09,1,115.00,115.00,full_price
S-02199,30-40-000112-0-10,10.5,2024-02-15,1,115.00,115.00,full_price
S-02200,30-40-000112-0-10,10.5,2024-03-08,1,115.00,115.00,full_price
S-02201,30-40-000112-0-10,10.5,2024-03-22,1,115.00,115.00,full_price
S-02202,30-40-000112-0-10,10.5,2024-04-26,1,115.00,115.00,full_price
S-02203,30-40-000112-0-10,10.5,2024-04-23,1,115.00,115.00,full_price
S-02204,30-40-000112-0-10,10.5,2024-04-19,1,115.00,115.00,full_price
S-02205,30-40-000112-0-10,11,2024-01-05,1,115.00,115.00,full_price
S-02206,30-40-000112-0-10,11,2024-01-22,1,115.00,115.00,full_price
S-02207,30-40-000112-0-10,11,2024-02-12,1,115.00,115.00,full_price
S-02208,30-40-000112-0-10,11,2024-03-08,1,115.00,115.00,full_price
S-02209,30-40-000112-0-10,11,2024-03-16,1,115.00,115.00,full_price
S-02210,30-40-000112-0-10,11,2024-04-19,1,115.00,115.00,full_price
S-02211,30-40-000112-0-10,11,2024-04-26,1,115.00,115.00,full_price
S-02212,30-40-000112-0-10,11.5,2024-01-05,1,115.00,115.00,full_price
S-02213,30-40-000112-0-10,11.5,2024-02-10,1,115.00,115.00,full_price
S-02214,30-40-000112-0-10,11.5,2024-03-19,1,115.00,115.00,full_price
S-02215,30-40-000112-0-10,11.5,2024-04-18,1,115.00,115.00,full_price
S-02216,30-40-000112-0-10,12,2024-01-05,1,115.00,115.00,full_price
S-02217,30-40-000112-0-10,12,2024-02-14,1,115.00,115.00,full_price
S-02218,30-40-000112-0-10,12,2024-04-12,1,115.00,115.00,full_price
S-02219,30-40-000112-0-10,13,2024-01-05,1,115.00,115.00,full_price
S-02220,30-40-000112-0-10,14,2024-01-05,1,115.00,115.00,full_price
S-02221,30-40-000112-0-10,15,2024-01-05,1,115.00,115.00,full_price
S-02222,30-50-000113-0-10,8,2024-01-11,1,160.00,160.00,full_price
S-02223,30-50-000113-0-10,9,2024-01-11,1,160.00,160.00,full_price
S-02224,30-50-000113-0-10,9.5,2024-01-11,1,160.00,160.00,full_price
S-02225,30-50-000113-0-10,9.5,2024-03-21,1,160.00,160.00,full_price
S-02226,30-50-000113-0-10,10,2024-01-11,1,160.00,160.00,full_price
S-02227,30-50-000113-0-10,10,2024-02-28,1,160.00,160.00,full_price
S-02228,30-50-000113-0-10,10,2024-04-12,1,160.00,160.00,full_price
S-02229,30-50-000113-0-10,10.5,2024-01-11,1,160.00,160.00,full_price
S-02230,30-50-000113-0-10,10.5,2024-03-06,1,160.00,160.00,full_price
S-02231,30-50-000113-0-10,10.5,2024-05-05,1,160.00,160.00,full_price
S-02232,30-50-000113-0-10,11,2024-01-11,1,160.00,160.00,full_price
S-02233,30-50-000113-0-10,11,2024-02-17,1,160.00,160.00,full_price
S-02234,30-50-000113-0-10,11,2024-03-31,1,160.00,160.00,full_price
S-02235,30-50-000113-0-10,11.5,2024-01-11,1,160.00,160.00,full_price
S-02236,30-50-000113-0-10,12,2024-01-11,1,160.00,160.00,full_price
S-02237,30-50-000113-0-10,13,2024-01-11,1,160.00,160.00,full_price
S-02238,30-50-000113-0-10,14,2024-01-11,1,160.00,160.00,full_price
S-02239,30-20-000114-0-10,8.5,2024-02-05,1,185.00,185.00,full_price
S-02240,30-20-000114-0-10,9,2024-02-05,1,185.00,185.00,full_price
S-02241,30-20-000114-0-10,9.5,2024-02-05,1,185.00,185.00,full_price
S-02242,30-20-000114-0-10,10,2024-02-05,1,185.00,185.00,full_price
S-02243,30-20-000114-0-10,10,2024-04-20,1,185.00,147.86,markdown
S-02244,30-20-000114-0-10,10.5,2024-02-05,1,185.00,185.00,full_price
S-02245,30-20-000114-0-10,10.5,2024-04-06,1,185.00,147.76,markdown
S-02246,30-20-000114-0-10,11,2024-02-05,1,185.00,185.00,full_price
S-02247,30-20-000114-0-10,11,2024-05-02,1,185.00,139.08,markdown
S-02248,30-20-000114-0-10,11.5,2024-02-05,1,185.00,185.00,full_price
S-02249,30-20-000114-0-10,12,2024-02-05,1,185.00,185.00,full_price
S-02250,30-20-000114-0-10,13,2024-02-05,1,185.00,185.00,full_price
S-02251,30-30-000115-0-10,8,2024-01-31,1,125.00,125.00,full_price
S-02252,30-30-000115-0-10,8,2024-04-14,1,125.00,125.00,full_price
S-02253,30-30-000115-0-10,8.5,2024-01-31,1,125.00,125.00,full_price
S-02254,30-30-000115-0-10,9,2024-01-31,1,125.00,125.00,full_price
S-02255,30-30-000115-0-10,9,2024-03-28,1,125.00,125.00,full_price
S-02256,30-30-000115-0-10,9,2024-04-20,1,125.00,125.00,full_price
S-02257,30-30-000115-0-10,9.5,2024-01-31,1,125.00,125.00,full_price
S-02258,30-30-000115-0-10,9.5,2024-03-01,1,125.00,125.00,full_price
S-02259,30-30-000115-0-10,9.5,2024-04-10,1,125.00,125.00,full_price
S-02260,30-30-000115-0-10,9.5,2024-05-02,1,125.00,125.00,full_price
S-02261,30-30-000115-0-10,9.5,2024-06-08,1,125.00,125.00,full_price
S-02262,30-30-000115-0-10,10,2024-01-31,1,125.00,125.00,full_price
S-02263,30-30-000115-0-10,10,2024-02-13,1,125.00,125.00,full_price
S-02264,30-30-000115-0-10,10,2024-02-23,1,125.00,125.00,full_price
S-02265,30-30-000115-0-10,10,2024-03-07,1,125.00,125.00,full_price
S-02266,30-30-000115-0-10,10,2024-03-20,1,125.00,125.00,full_price
S-02267,30-30-000115-0-10,10,2024-03-30,1,125.00,125.00,full_price
S-02268,30-30-000115-0-10,10,2024-04-30,1,125.00,125.00,full_price
S-02269,30-30-000115-0-10,10,2024-05-01,1,125.00,125.00,full_price
S-02270,30-30-000115-0-10,10,2024-06-18,1,125.00,125.00,full_price
S-02271,30-30-000115-0-10,10,2024-06-27,1,125.00,125.00,full_price
S-02272,30-30-000115-0-10,10.5,2024-01-31,1,125.00,125.00,full_price
S-02273,30-30-000115-0-10,10.5,2024-02-13,1,125.00,125.00,full_price
S-02274,30-30-000115-0-10,10.5,2024-02-22,1,125.00,125.00,full_price
S-02275,30-30-000115-0-10,10.5,2024-03-11,1,125.00,125.00,full_price
S-02276,30-30-000115-0-10,10.5,2024-03-16,1,125.00,125.00,full_price
S-02277,30-30-000115-0-10,10.5,2024-04-12,1,125.00,125.00,full_price
