receive_date,sku,vendor_style,brand_desc,department,sku_desc,vendor,size,units_received,retail_price
2024-01-17,30-50-000160-0-10,FZ5012-590,SAUCONY PEREGRINE 14 GTX,SEASONAL,PEREGRINE 14 GTX PNK/WHT,SAUCONY,9.5,5,145.00
2024-01-17,30-50-000160-0-10,FZ5012-590,SAUCONY PEREGRINE 14 GTX,SEASONAL,PEREGRINE 14 GTX PNK/WHT,SAUCONY,10,7,145.00
2024-01-17,30-50-000160-0-10,FZ5012-590,SAUCONY PEREGRINE 14 GTX,SEASONAL,PEREGRINE 14 GTX PNK/WHT,SAUCONY,10.5,7,145.00
2024-01-17,30-50-000160-0-10,FZ5012-590,SAUCONY PEREGRINE 14 GTX,SEASONAL,PEREGRINE 14 GTX PNK/WHT,SAUCONY,11,7,145.00
2024-01-17,30-50-000160-0-10,FZ5012-590,SAUCONY PEREGRINE 14 GTX,SEASONAL,PEREGRINE 14 GTX PNK/WHT,SAUCONY,11.5,5,145.00
2024-01-17,30-50-000160-0-10,FZ5012-590,SAUCONY PEREGRINE 14 GTX,SEASONAL,PEREGRINE 14 GTX PNK/WHT,SAUCONY,12,4,145.00
2024-01-17,30-50-000160-0-10,FZ5012-590,SAUCONY PEREGRINE 14 GTX,SEASONAL,PEREGRINE 14 GTX PNK/WHT,SAUCONY,13,3,145.00
2024-01-17,30-50-000160-0-10,FZ5012-590,SAUCONY PEREGRINE 14 GTX,SEASONAL,PEREGRINE 14 GTX PNK/WHT,SAUCONY,14,2,145.00
2024-01-17,30-50-000160-0-10,FZ5012-590,SAUCONY PEREGRINE 14 GTX,SEASONAL,PEREGRINE 14 GTX PNK/WHT,SAUCONY,15,3,145.00
2024-02-17,30-20-000161-0-10,FD2596-276,NIKE AIR JORDAN 1 RETRO HIGH OG,RETRO BASKETBALL,AJ1 HIGH OG TRQ/WHT,NIKE,7.5,1,180.00
2024-02-17,30-20-000161-0-10,FD2596-276,NIKE AIR JORDAN 1 RETRO HIGH OG,RETRO BASKETBALL,AJ1 HIGH OG TRQ/WHT,NIKE,8,2,180.00
2024-02-17,30-20-000161-0-10,FD2596-276,NIKE AIR JORDAN 1 RETRO HIGH OG,RETRO BASKETBALL,AJ1 HIGH OG TRQ/WHT,NIKE,8.5,2,180.00
2024-02-17,30-20-000161-0-10,FD2596-276,NIKE AIR JORDAN 1 RETRO HIGH OG,RETRO BASKETBALL,AJ1 HIGH OG TRQ/WHT,NIKE,9,3,180.00
2024-02-17,30-20-000161-0-10,FD2596-276,NIKE AIR JORDAN 1 RETRO HIGH OG,RETRO BASKETBALL,AJ1 HIGH OG TRQ/WHT,NIKE,9.5,4,180.00
2024-02-17,30-20-000161-0-10,FD2596-276,NIKE AIR JORDAN 1 RETRO HIGH OG,RETRO BASKETBALL,AJ1 HIGH OG TRQ/WHT,NIKE,10,6,180.00
2024-02-17,30-20-000161-0-10,FD2596-276,NIKE AIR JORDAN 1 RETRO HIGH OG,RETRO BASKETBALL,AJ1 HIGH OG TRQ/WHT,NIKE,10.5,6,180.00
2024-02-17,30-20-000161-0-10,FD2596-276,NIKE AIR JORDAN 1 RETRO HIGH OG,RETRO BASKETBALL,AJ1 HIGH OG TRQ/WHT,NIKE,11,5,180.00
2024-02-17,30-20-000161-0-10,FD2596-276,NIKE AIR JORDAN 1 RETRO HIGH OG,RETRO BASKETBALL,AJ1 HIGH OG TRQ/WHT,NIKE,11.5,4,180.00
2024-02-17,30-20-000161-0-10,FD2596-276,NIKE AIR JORDAN 1 RETRO HIGH OG,RETRO BASKETBALL,AJ1 HIGH OG TRQ/WHT,NIKE,12,3,180.00
2024-02-17,30-20-000161-0-10,FD2596-276,NIKE AIR JORDAN 1 RETRO HIGH OG,RETRO BASKETBALL,AJ1 HIGH OG TRQ/WHT,NIKE,13,2,180.00
2024-02-17,30-20-000161-0-10,FD2596-276,NIKE AIR JORDAN 1 RETRO HIGH OG,RETRO BASKETBALL,AJ1 HIGH OG TRQ/WHT,NIKE,14,1,180.00
2024-02-17,30-20-000161-0-10,FD2596-276,NIKE AIR JORDAN 1 RETRO HIGH OG,RETRO BASKETBALL,AJ1 HIGH OG TRQ/WHT,NIKE,15,2,180.00
2024-02-06,30-20-000162-0-10,CT4481-356,NIKE AIR JORDAN 5 RETRO,RETRO BASKETBALL,AJ5 RETRO GRY/WHT,NIKE,7.5,1,200.00
2024-02-06,30-20-000162-0-10,CT4481-356,NIKE AIR JORDAN 5 RETRO,RETRO BASKETBALL,AJ5 RETRO GRY/WHT,NIKE,8,2,200.00
2024-02-06,30-20-000162-0-10,CT4481-356,NIKE AIR JORDAN 5 RETRO,RETRO BASKETBALL,AJ5 RETRO GRY/WHT,NIKE,8.5,3,200.00
2024-02-06,30-20-000162-0-10,CT4481-356,NIKE AIR JORDAN 5 RETRO,RETRO BASKETBALL,AJ5 RETRO GRY/WHT,NIKE,9,4,200.00
2024-02-06,30-20-000162-0-10,CT4481-356,NIKE AIR JORDAN 5 RETRO,RETRO BASKETBALL,AJ5 RETRO GRY/WHT,NIKE,9.5,5,200.00
2024-02-06,30-20-000162-0-10,CT4481-356,NIKE AIR JORDAN 5 RETRO,RETRO BASKETBALL,AJ5 RETRO GRY/WHT,NIKE,10,6,200.00
2024-02-06,30-20-000162-0-10,CT4481-356,NIKE AIR JORDAN 5 RETRO,RETRO BASKETBALL,AJ5 RETRO GRY/WHT,NIKE,10.5,6,200.00
2024-02-06,30-20-000162-0-10,CT4481-356,NIKE AIR JORDAN 5 RETRO,RETRO BASKETBALL,AJ5 RETRO GRY/WHT,NIKE,11,6,200.00
2024-02-06,30-20-000162-0-10,CT4481-356,NIKE AIR JORDAN 5 RETRO,RETRO BASKETBALL,AJ5 RETRO GRY/WHT,NIKE,11.5,4,200.00
2024-02-06,30-20-000162-0-10,CT4481-356,NIKE AIR JORDAN 5 RETRO,RETRO BASKETBALL,AJ5 RETRO GRY/WHT,NIKE,12,4,200.00
2024-02-06,30-20-000162-0-10,CT4481-356,NIKE AIR JORDAN 5 RETRO,RETRO BASKETBALL,AJ5 RETRO GRY/WHT,NIKE,13,3,200.00
2024-02-06,30-20-000162-0-10,CT4481-356,NIKE AIR JORDAN 5 RETRO,RETRO BASKETBALL,AJ5 RETRO GRY/WHT,NIKE,14,2,200.00
2024-02-06,30-20-000162-0-10,CT4481-356,NIKE AIR JORDAN 5 RETRO,RETRO BASKETBALL,AJ5 RETRO GRY/WHT,NIKE,15,1,200.00
2024-02-16,30-30-000163-0-10,HQ1119-790,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 GRN/WHT,ADIDAS,7.5,1,190.00
2024-02-16,30-30-000163-0-10,HQ1119-790,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 GRN/WHT,ADIDAS,8,2,190.00
2024-02-16,30-30-000163-0-10,HQ1119-790,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 GRN/WHT,ADIDAS,8.5,2,190.00
2024-02-16,30-30-000163-0-10,HQ1119-790,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 GRN/WHT,ADIDAS,9,3,190.00
2024-02-16,30-30-000163-0-10,HQ1119-790,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 GRN/WHT,ADIDAS,9.5,4,190.00
2024-02-16,30-30-000163-0-10,HQ1119-790,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 GRN/WHT,ADIDAS,10,5,190.00
2024-02-16,30-30-000163-0-10,HQ1119-790,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 GRN/WHT,ADIDAS,10.5,5,190.00
2024-02-16,30-30-000163-0-10,HQ1119-790,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 GRN/WHT,ADIDAS,11,5,190.00
2024-02-16,30-30-000163-0-10,HQ1119-790,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 GRN/WHT,ADIDAS,11.5,3,190.00
2024-02-16,30-30-000163-0-10,HQ1119-790,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 GRN/WHT,ADIDAS,12,3,190.00
2024-02-16,30-30-000163-0-10,HQ1119-790,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 GRN/WHT,ADIDAS,13,2,190.00
2024-02-16,30-30-000163-0-10,HQ1119-790,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 GRN/WHT,ADIDAS,14,1,190.00
2024-02-16,30-30-000163-0-10,HQ1119-790,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 GRN/WHT,ADIDAS,15,1,190.00
2024-02-24,30-20-000164-0-10,FQ6855-641,NIKE AIR JORDAN 11 RETRO,RETRO BASKETBALL,AJ11 RETRO GRN/WHT,NIKE,7.5,1,225.00
2024-02-24,30-20-000164-0-10,FQ6855-641,NIKE AIR JORDAN 11 RETRO,RETRO BASKETBALL,AJ11 RETRO GRN/WHT,NIKE,8,2,225.00
2024-02-24,30-20-000164-0-10,FQ6855-641,NIKE AIR JORDAN 11 RETRO,RETRO BASKETBALL,AJ11 RETRO GRN/WHT,NIKE,8.5,2,225.00
2024-02-24,30-20-000164-0-10,FQ6855-641,NIKE AIR JORDAN 11 RETRO,RETRO BASKETBALL,AJ11 RETRO GRN/WHT,NIKE,9,3,225.00
2024-02-24,30-20-000164-0-10,FQ6855-641,NIKE AIR JORDAN 11 RETRO,RETRO BASKETBALL,AJ11 RETRO GRN/WHT,NIKE,9.5,4,225.00
2024-02-24,30-20-000164-0-10,FQ6855-641,NIKE AIR JORDAN 11 RETRO,RETRO BASKETBALL,AJ11 RETRO GRN/WHT,NIKE,10,6,225.00
2024-02-24,30-20-000164-0-10,FQ6855-641,NIKE AIR JORDAN 11 RETRO,RETRO BASKETBALL,AJ11 RETRO GRN/WHT,NIKE,10.5,6,225.00
2024-02-24,30-20-000164-0-10,FQ6855-641,NIKE AIR JORDAN 11 RETRO,RETRO BASKETBALL,AJ11 RETRO GRN/WHT,NIKE,11,5,225.00
2024-02-24,30-20-000164-0-10,FQ6855-641,NIKE AIR JORDAN 11 RETRO,RETRO BASKETBALL,AJ11 RETRO GRN/WHT,NIKE,11.5,4,225.00
2024-02-24,30-20-000164-0-10,FQ6855-641,NIKE AIR JORDAN 11 RETRO,RETRO BASKETBALL,AJ11 RETRO GRN/WHT,NIKE,12,3,225.00
2024-02-24,30-20-000164-0-10,FQ6855-641,NIKE AIR JORDAN 11 RETRO,RETRO BASKETBALL,AJ11 RETRO GRN/WHT,NIKE,13,2,225.00
2024-02-24,30-20-000164-0-10,FQ6855-641,NIKE AIR JORDAN 11 RETRO,RETRO BASKETBALL,AJ11 RETRO GRN/WHT,NIKE,14,1,225.00
2024-02-24,30-20-000164-0-10,FQ6855-641,NIKE AIR JORDAN 11 RETRO,RETRO BASKETBALL,AJ11 RETRO GRN/WHT,NIKE,15,1,225.00
2024-01-04,30-30-000165-0-10,DX9876-361,NIKE AIR ZOOM VOMERO 17,RUNNING,ZOOM VOMERO 17 PNK/WHT,NIKE,7.5,2,170.00
2024-01-04,30-30-000165-0-10,DX9876-361,NIKE AIR ZOOM VOMERO 17,RUNNING,ZOOM VOMERO 17 PNK/WHT,NIKE,8,3,170.00
2024-01-04,30-30-000165-0-10,DX9876-361,NIKE AIR ZOOM VOMERO 17,RUNNING,ZOOM VOMERO 17 PNK/WHT,NIKE,8.5,4,170.00
2024-01-04,30-30-000165-0-10,DX9876-361,NIKE AIR ZOOM VOMERO 17,RUNNING,ZOOM VOMERO 17 PNK/WHT,NIKE,9,5,170.00
2024-01-04,30-30-000165-0-10,DX9876-361,NIKE AIR ZOOM VOMERO 17,RUNNING,ZOOM VOMERO 17 PNK/WHT,NIKE,9.5,7,170.00
2024-01-04,30-30-000165-0-10,DX9876-361,NIKE AIR ZOOM VOMERO 17,RUNNING,ZOOM VOMERO 17 PNK/WHT,NIKE,10,9,170.00
2024-01-04,30-30-000165-0-10,DX9876-361,NIKE AIR ZOOM VOMERO 17,RUNNING,ZOOM VOMERO 17 PNK/WHT,NIKE,10.5,9,170.00
2024-01-04,30-30-000165-0-10,DX9876-361,NIKE AIR ZOOM VOMERO 17,RUNNING,ZOOM VOMERO 17 PNK/WHT,NIKE,11,9,170.00
2024-01-04,30-30-000165-0-10,DX9876-361,NIKE AIR ZOOM VOMERO 17,RUNNING,ZOOM VOMERO 17 PNK/WHT,NIKE,11.5,6,170.00
2024-01-04,30-30-000165-0-10,DX9876-361,NIKE AIR ZOOM VOMERO 17,RUNNING,ZOOM VOMERO 17 PNK/WHT,NIKE,12,5,170.00
2024-01-04,30-30-000165-0-10,DX9876-361,NIKE AIR ZOOM VOMERO 17,RUNNING,ZOOM VOMERO 17 PNK/WHT,NIKE,13,4,170.00
2024-01-04,30-30-000165-0-10,DX9876-361,NIKE AIR ZOOM VOMERO 17,RUNNING,ZOOM VOMERO 17 PNK/WHT,NIKE,14,2,170.00
2024-01-04,30-30-000165-0-10,DX9876-361,NIKE AIR ZOOM VOMERO 17,RUNNING,ZOOM VOMERO 17 PNK/WHT,NIKE,15,3,170.00
2024-02-14,30-30-000166-0-10,FZ8823-467,SAUCONY RIDE 17,RUNNING,RIDE 17 CRM/GLD,SAUCONY,7.5,1,130.00
2024-02-14,30-30-000166-0-10,FZ8823-467,SAUCONY RIDE 17,RUNNING,RIDE 17 CRM/GLD,SAUCONY,8,3,130.00
2024-02-14,30-30-000166-0-10,FZ8823-467,SAUCONY RIDE 17,RUNNING,RIDE 17 CRM/GLD,SAUCONY,8.5,3,130.00
2024-02-14,30-30-000166-0-10,FZ8823-467,SAUCONY RIDE 17,RUNNING,RIDE 17 CRM/GLD,SAUCONY,9,5,130.00
2024-02-14,30-30-000166-0-10,FZ8823-467,SAUCONY RIDE 17,RUNNING,RIDE 17 CRM/GLD,SAUCONY,9.5,6,130.00
2024-02-14,30-30-000166-0-10,FZ8823-467,SAUCONY RIDE 17,RUNNING,RIDE 17 CRM/GLD,SAUCONY,10,8,130.00
2024-02-14,30-30-000166-0-10,FZ8823-467,SAUCONY RIDE 17,RUNNING,RIDE 17 CRM/GLD,SAUCONY,10.5,8,130.00
2024-02-14,30-30-000166-0-10,FZ8823-467,SAUCONY RIDE 17,RUNNING,RIDE 17 CRM/GLD,SAUCONY,11,8,130.00
2024-02-14,30-30-000166-0-10,FZ8823-467,SAUCONY RIDE 17,RUNNING,RIDE 17 CRM/GLD,SAUCONY,11.5,6,130.00
2024-02-14,30-30-000166-0-10,FZ8823-467,SAUCONY RIDE 17,RUNNING,RIDE 17 CRM/GLD,SAUCONY,12,5,130.00
2024-02-14,30-30-000166-0-10,FZ8823-467,SAUCONY RIDE 17,RUNNING,RIDE 17 CRM/GLD,SAUCONY,13,3,130.00
2024-02-14,30-30-000166-0-10,FZ8823-467,SAUCONY RIDE 17,RUNNING,RIDE 17 CRM/GLD,SAUCONY,14,2,130.00
2024-02-14,30-30-000166-0-10,FZ8823-467,SAUCONY RIDE 17,RUNNING,RIDE 17 CRM/GLD,SAUCONY,15,2,130.00
2024-02-02,30-40-000167-0-10,GX5679-371,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 GRN/WHT,NIKE,7.5,1,150.00
2024-02-02,30-40-000167-0-10,GX5679-371,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 GRN/WHT,NIKE,8,1,150.00
2024-02-02,30-40-000167-0-10,GX5679-371,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 GRN/WHT,NIKE,8.5,2,150.00
2024-02-02,30-40-000167-0-10,GX5679-371,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 GRN/WHT,NIKE,9,2,150.00
2024-02-02,30-40-000167-0-10,GX5679-371,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 GRN/WHT,NIKE,9.5,3,150.00
2024-02-02,30-40-000167-0-10,GX5679-371,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 GRN/WHT,NIKE,10,4,150.00
2024-02-02,30-40-000167-0-10,GX5679-371,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 GRN/WHT,NIKE,10.5,4,150.00
2024-02-02,30-40-000167-0-10,GX5679-371,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 GRN/WHT,NIKE,11,4,150.00
2024-02-02,30-40-000167-0-10,GX5679-371,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 GRN/WHT,NIKE,11.5,3,150.00
2024-02-02,30-40-000167-0-10,GX5679-371,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 GRN/WHT,NIKE,12,2,150.00
2024-02-02,30-40-000167-0-10,GX5679-371,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 GRN/WHT,NIKE,13,2,150.00
2024-02-02,30-40-000167-0-10,GX5679-371,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 GRN/WHT,NIKE,14,1,150.00
2024-02-02,30-40-000167-0-10,GX5679-371,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 GRN/WHT,NIKE,15,1,150.00
2024-02-20,30-30-000168-0-10,HQ8845-106,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRN/WHT,HOKA,7.5,1,165.00
2024-02-20,30-30-000168-0-10,HQ8845-106,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRN/WHT,HOKA,8,2,165.00
2024-02-20,30-30-000168-0-10,HQ8845-106,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRN/WHT,HOKA,8.5,2,165.00
2024-02-20,30-30-000168-0-10,HQ8845-106,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRN/WHT,HOKA,9,3,165.00
2024-02-20,30-30-000168-0-10,HQ8845-106,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRN/WHT,HOKA,9.5,4,165.00
2024-02-20,30-30-000168-0-10,HQ8845-106,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRN/WHT,HOKA,10,6,165.00
2024-02-20,30-30-000168-0-10,HQ8845-106,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRN/WHT,HOKA,10.5,6,165.00
2024-02-20,30-30-000168-0-10,HQ8845-106,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRN/WHT,HOKA,11,5,165.00
2024-02-20,30-30-000168-0-10,HQ8845-106,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRN/WHT,HOKA,11.5,4,165.00
2024-02-20,30-30-000168-0-10,HQ8845-106,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRN/WHT,HOKA,12,3,165.00
2024-02-20,30-30-000168-0-10,HQ8845-106,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRN/WHT,HOKA,13,2,165.00
2024-02-20,30-30-000168-0-10,HQ8845-106,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRN/WHT,HOKA,14,1,165.00
2024-02-20,30-30-000168-0-10,HQ8845-106,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRN/WHT,HOKA,15,4,165.00
2024-01-30,30-25-000169-0-10,HQ1101-574,PUMA STEWIE 2,PERFORMANCE BASKETBALL,STEWIE 2 TRQ/WHT,PUMA,7.5,1,110.00
2024-01-30,30-25-000169-0-10,HQ1101-574,PUMA STEWIE 2,PERFORMANCE BASKETBALL,STEWIE 2 TRQ/WHT,PUMA,8,3,110.00
2024-01-30,30-25-000169-0-10,HQ1101-574,PUMA STEWIE 2,PERFORMANCE BASKETBALL,STEWIE 2 TRQ/WHT,PUMA,8.5,3,110.00
2024-01-30,30-25-000169-0-10,HQ1101-574,PUMA STEWIE 2,PERFORMANCE BASKETBALL,STEWIE 2 TRQ/WHT,PUMA,9,5,110.00
2024-01-30,30-25-000169-0-10,HQ1101-574,PUMA STEWIE 2,PERFORMANCE BASKETBALL,STEWIE 2 TRQ/WHT,PUMA,9.5,6,110.00
2024-01-30,30-25-000169-0-10,HQ1101-574,PUMA STEWIE 2,PERFORMANCE BASKETBALL,STEWIE 2 TRQ/WHT,PUMA,10,8,110.00
2024-01-30,30-25-000169-0-10,HQ1101-574,PUMA STEWIE 2,PERFORMANCE BASKETBALL,STEWIE 2 TRQ/WHT,PUMA,10.5,8,110.00
2024-01-30,30-25-000169-0-10,HQ1101-574,PUMA STEWIE 2,PERFORMANCE BASKETBALL,STEWIE 2 TRQ/WHT,PUMA,11,7,110.00
2024-01-30,30-25-000169-0-10,HQ1101-574,PUMA STEWIE 2,PERFORMANCE BASKETBALL,STEWIE 2 TRQ/WHT,PUMA,11.5,5,110.00
2024-01-30,30-25-000169-0-10,HQ1101-574,PUMA STEWIE 2,PERFORMANCE BASKETBALL,STEWIE 2 TRQ/WHT,PUMA,12,5,110.00
2024-01-30,30-25-000169-0-10,HQ1101-574,PUMA STEWIE 2,PERFORMANCE BASKETBALL,STEWIE 2 TRQ/WHT,PUMA,13,3,110.00
2024-01-30,30-25-000169-0-10,HQ1101-574,PUMA STEWIE 2,PERFORMANCE BASKETBALL,STEWIE 2 TRQ/WHT,PUMA,14,2,110.00
2024-01-30,30-25-000169-0-10,HQ1101-574,PUMA STEWIE 2,PERFORMANCE BASKETBALL,STEWIE 2 TRQ/WHT,PUMA,15,2,110.00
2024-01-01,30-40-000170-0-10,GX6678-853,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD OLV/BLK,ADIDAS,7.5,2,110.00
2024-01-01,30-40-000170-0-10,GX6678-853,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD OLV/BLK,ADIDAS,8,3,110.00
2024-01-01,30-40-000170-0-10,GX6678-853,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD OLV/BLK,ADIDAS,8.5,4,110.00
2024-01-01,30-40-000170-0-10,GX6678-853,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD OLV/BLK,ADIDAS,9,5,110.00
2024-01-01,30-40-000170-0-10,GX6678-853,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD OLV/BLK,ADIDAS,9.5,7,110.00
2024-01-01,30-40-000170-0-10,GX6678-853,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD OLV/BLK,ADIDAS,10,9,110.00
2024-01-01,30-40-000170-0-10,GX6678-853,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD OLV/BLK,ADIDAS,10.5,9,110.00
2024-01-01,30-40-000170-0-10,GX6678-853,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD OLV/BLK,ADIDAS,11,8,110.00
2024-01-01,30-40-000170-0-10,GX6678-853,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD OLV/BLK,ADIDAS,11.5,6,110.00
2024-01-01,30-40-000170-0-10,GX6678-853,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD OLV/BLK,ADIDAS,12,5,110.00
2024-01-01,30-40-000170-0-10,GX6678-853,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD OLV/BLK,ADIDAS,13,4,110.00
2024-01-01,30-40-000170-0-10,GX6678-853,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD OLV/BLK,ADIDAS,14,2,110.00
2024-01-01,30-40-000170-0-10,GX6678-853,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD OLV/BLK,ADIDAS,15,2,110.00
2024-02-07,30-40-000171-0-10,HQ3417-426,NEW BALANCE 327,LIFESTYLE,327 BLK/RED,NEW BALANCE,7.5,1,100.00
2024-02-07,30-40-000171-0-10,HQ3417-426,NEW BALANCE 327,LIFESTYLE,327 BLK/RED,NEW BALANCE,8,2,100.00
2024-02-07,30-40-000171-0-10,HQ3417-426,NEW BALANCE 327,LIFESTYLE,327 BLK/RED,NEW BALANCE,8.5,3,100.00
2024-02-07,30-40-000171-0-10,HQ3417-426,NEW BALANCE 327,LIFESTYLE,327 BLK/RED,NEW BALANCE,9,4,100.00
2024-02-07,30-40-000171-0-10,HQ3417-426,NEW BALANCE 327,LIFESTYLE,327 BLK/RED,NEW BALANCE,9.5,5,100.00
2024-02-07,30-40-000171-0-10,HQ3417-426,NEW BALANCE 327,LIFESTYLE,327 BLK/RED,NEW BALANCE,10,6,100.00
2024-02-07,30-40-000171-0-10,HQ3417-426,NEW BALANCE 327,LIFESTYLE,327 BLK/RED,NEW BALANCE,10.5,6,100.00
2024-02-07,30-40-000171-0-10,HQ3417-426,NEW BALANCE 327,LIFESTYLE,327 BLK/RED,NEW BALANCE,11,6,100.00
2024-02-07,30-40-000171-0-10,HQ3417-426,NEW BALANCE 327,LIFESTYLE,327 BLK/RED,NEW BALANCE,11.5,4,100.00
2024-02-07,30-40-000171-0-10,HQ3417-426,NEW BALANCE 327,LIFESTYLE,327 BLK/RED,NEW BALANCE,12,4,100.00
2024-02-07,30-40-000171-0-10,HQ3417-426,NEW BALANCE 327,LIFESTYLE,327 BLK/RED,NEW BALANCE,13,3,100.00
2024-02-07,30-40-000171-0-10,HQ3417-426,NEW BALANCE 327,LIFESTYLE,327 BLK/RED,NEW BALANCE,14,2,100.00
2024-02-07,30-40-000171-0-10,HQ3417-426,NEW BALANCE 327,LIFESTYLE,327 BLK/RED,NEW BALANCE,15,1,100.00
2024-03-03,30-50-000172-0-10,FZ8012-435,NEW BALANCE HIERRO V7 GTX,SEASONAL,HIERRO V7 GTX GRN/WHT,NEW BALANCE,7.5,1,155.00
2024-03-03,30-50-000172-0-10,FZ8012-435,NEW BALANCE HIERRO V7 GTX,SEASONAL,HIERRO V7 GTX GRN/WHT,NEW BALANCE,8,1,155.00
2024-03-03,30-50-000172-0-10,FZ8012-435,NEW BALANCE HIERRO V7 GTX,SEASONAL,HIERRO V7 GTX GRN/WHT,NEW BALANCE,8.5,1,155.00
2024-03-03,30-50-000172-0-10,FZ8012-435,NEW BALANCE HIERRO V7 GTX,SEASONAL,HIERRO V7 GTX GRN/WHT,NEW BALANCE,9,2,155.00
2024-03-03,30-50-000172-0-10,FZ8012-435,NEW BALANCE HIERRO V7 GTX,SEASONAL,HIERRO V7 GTX GRN/WHT,NEW BALANCE,9.5,2,155.00
2024-03-03,30-50-000172-0-10,FZ8012-435,NEW BALANCE HIERRO V7 GTX,SEASONAL,HIERRO V7 GTX GRN/WHT,NEW BALANCE,10,3,155.00
2024-03-03,30-50-000172-0-10,FZ8012-435,NEW BALANCE HIERRO V7 GTX,SEASONAL,HIERRO V7 GTX GRN/WHT,NEW BALANCE,10.5,3,155.00
2024-03-03,30-50-000172-0-10,FZ8012-435,NEW BALANCE HIERRO V7 GTX,SEASONAL,HIERRO V7 GTX GRN/WHT,NEW BALANCE,11,2,155.00
2024-03-03,30-50-000172-0-10,FZ8012-435,NEW BALANCE HIERRO V7 GTX,SEASONAL,HIERRO V7 GTX GRN/WHT,NEW BALANCE,11.5,2,155.00
2024-03-03,30-50-000172-0-10,FZ8012-435,NEW BALANCE HIERRO V7 GTX,SEASONAL,HIERRO V7 GTX GRN/WHT,NEW BALANCE,12,2,155.00
2024-03-03,30-50-000172-0-10,FZ8012-435,NEW BALANCE HIERRO V7 GTX,SEASONAL,HIERRO V7 GTX GRN/WHT,NEW BALANCE,13,1,155.00
2024-03-03,30-50-000172-0-10,FZ8012-435,NEW BALANCE HIERRO V7 GTX,SEASONAL,HIERRO V7 GTX GRN/WHT,NEW BALANCE,14,1,155.00
2024-03-03,30-50-000172-0-10,FZ8012-435,NEW BALANCE HIERRO V7 GTX,SEASONAL,HIERRO V7 GTX GRN/WHT,NEW BALANCE,15,1,155.00
